納品数,販売数,時系列インデックス,タイトル,累積販売数,消化率
0,18,6,一番くじマクロスＦシェリル・ノーム●,54,0.06
0,7,7,一番くじマクロスＦシェリル・ノーム●,61,0.06777777777777778
0,3,8,一番くじマクロスＦシェリル・ノーム●,64,0.07111111111111111
0,4,9,一番くじマクロスＦシェリル・ノーム●,68,0.07555555555555556
0,4,10,一番くじマクロスＦシェリル・ノーム●,72,0.08
0,9,11,一番くじマクロスＦシェリル・ノーム●,81,0.09
90,8,12,一番くじマクロスＦシェリル・ノーム●,89,0.09888888888888889
144,7,13,一番くじマクロスＦシェリル・ノーム●,96,0.10666666666666667
0,6,14,一番くじマクロスＦシェリル・ノーム●,102,0.11333333333333333
0,10,15,一番くじマクロスＦシェリル・ノーム●,112,0.12444444444444444
0,7,16,一番くじマクロスＦシェリル・ノーム●,119,0.1322222222222222
0,2,17,一番くじマクロスＦシェリル・ノーム●,121,0.13444444444444445
0,5,18,一番くじマクロスＦシェリル・ノーム●,126,0.14
0,0,19,一番くじマクロスＦシェリル・ノーム●,126,0.14
0,2,20,一番くじマクロスＦシェリル・ノーム●,128,0.14222222222222222
0,4,21,一番くじマクロスＦシェリル・ノーム●,132,0.14666666666666667
0,2,22,一番くじマクロスＦシェリル・ノーム●,134,0.14888888888888888
0,4,23,一番くじマクロスＦシェリル・ノーム●,138,0.15333333333333332
0,3,24,一番くじマクロスＦシェリル・ノーム●,141,0.15666666666666668
0,1,25,一番くじマクロスＦシェリル・ノーム●,142,0.15777777777777777
0,1,26,一番くじマクロスＦシェリル・ノーム●,143,0.15888888888888889
0,3,27,一番くじマクロスＦシェリル・ノーム●,146,0.1622222222222222
0,1,28,一番くじマクロスＦシェリル・ノーム●,147,0.16333333333333333
0,1,29,一番くじマクロスＦシェリル・ノーム●,148,0.16444444444444445
0,1,30,一番くじマクロスＦシェリル・ノーム●,149,0.16555555555555557
0,4,31,一番くじマクロスＦシェリル・ノーム●,153,0.17
0,1,32,一番くじマクロスＦシェリル・ノーム●,154,0.1711111111111111
0,1,33,一番くじマクロスＦシェリル・ノーム●,155,0.17222222222222222
0,2,34,一番くじマクロスＦシェリル・ノーム●,157,0.17444444444444446
0,0,35,一番くじマクロスＦシェリル・ノーム●,157,0.17444444444444446
0,3,36,一番くじマクロスＦシェリル・ノーム●,160,0.17777777777777778
0,1,37,一番くじマクロスＦシェリル・ノーム●,161,0.17888888888888888
0,0,38,一番くじマクロスＦシェリル・ノーム●,161,0.17888888888888888
0,2,39,一番くじマクロスＦシェリル・ノーム●,163,0.1811111111111111
0,5,40,一番くじマクロスＦシェリル・ノーム●,168,0.18666666666666668
0,3,41,一番くじマクロスＦシェリル・ノーム●,171,0.19
0,3,42,一番くじマクロスＦシェリル・ノーム●,174,0.19333333333333333
0,8,43,一番くじマクロスＦシェリル・ノーム●,182,0.20222222222222222
0,0,44,一番くじマクロスＦシェリル・ノーム●,182,0.20222222222222222
0,1,45,一番くじマクロスＦシェリル・ノーム●,183,0.20333333333333334
0,3,46,一番くじマクロスＦシェリル・ノーム●,186,0.20666666666666667
0,0,47,一番くじマクロスＦシェリル・ノーム●,186,0.20666666666666667
0,1,48,一番くじマクロスＦシェリル・ノーム●,187,0.20777777777777778
0,0,49,一番くじマクロスＦシェリル・ノーム●,187,0.20777777777777778
0,20,50,一番くじマクロスＦシェリル・ノーム●,207,0.23
0,0,51,一番くじマクロスＦシェリル・ノーム●,207,0.23
0,2,52,一番くじマクロスＦシェリル・ノーム●,209,0.23222222222222222
0,1,53,一番くじマクロスＦシェリル・ノーム●,210,0.23333333333333334
0,1,54,一番くじマクロスＦシェリル・ノーム●,211,0.23444444444444446
0,6,55,一番くじマクロスＦシェリル・ノーム●,217,0.2411111111111111
0,6,56,一番くじマクロスＦシェリル・ノーム●,223,0.2477777777777778
0,6,57,一番くじマクロスＦシェリル・ノーム●,229,0.2544444444444444
0,1,58,一番くじマクロスＦシェリル・ノーム●,230,0.25555555555555554
0,4,59,一番くじマクロスＦシェリル・ノーム●,234,0.26
0,2466,0,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,2466,0.0023079514824797843
533120,32474,1,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,34940,0.032700658879904164
534800,55102,2,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,90042,0.08427111410601977
210,55177,3,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,145219,0.13591176250374365
210,48338,4,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,193557,0.18115172955974843
70,43323,5,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,236880,0.22169811320754718
70,48832,6,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,285712,0.26740041928721175
0,69607,7,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,355319,0.332546233902366
0,54117,8,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,409436,0.38319481880802636
0,28977,9,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,438413,0.41031465259059596
0,23819,10,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,462232,0.4326070679844265
0,24445,11,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,486677,0.45548536238394727
0,24900,12,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,511577,0.47878949535789156
0,27422,13,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,538999,0.5044539907157831
0,40361,14,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,579360,0.5422282120395328
0,33649,15,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,613009,0.57372061245882
0,16370,16,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,629379,0.5890414420485175
0,15765,17,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,645144,0.6037960467205751
0,14985,18,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,660129,0.6178206424079066
0,12527,19,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,672656,0.6295447738843966
0,14707,20,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,687363,0.6433091868823001
0,22365,21,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,709728,0.664240790655885
0,21786,22,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,731514,0.6846305031446541
0,18252,23,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,749766,0.7017127133872417
0,16326,24,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,766092,0.716992362982929
0,13115,25,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,779207,0.7292668089248278
0,7006,26,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,786213,0.7358237870619946
0,8023,27,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,794236,0.7433325846061695
0,12878,28,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,807114,0.7553852201257861
0,11749,29,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,818863,0.7663812144354597
0,6586,30,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,825449,0.7725451108116203
0,5544,31,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,830993,0.7777337900569032
0,5804,32,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,836797,0.7831658056304283
0,5180,33,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,841977,0.7880138140161725
0,6110,34,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,848087,0.7937322177298592
0,9517,35,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,857604,0.8026392632524708
0,8574,36,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,866178,0.8106637466307277
0,4655,37,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,870833,0.8150204028152142
0,3961,38,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,874794,0.8187275381850854
0,3905,39,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,878699,0.822382262653489
0,3760,40,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,882459,0.8259012803234501
0,4633,41,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,887092,0.8302373465109314
0,6628,42,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,893720,0.8364405510631926
0,5348,43,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,899068,0.8414457921533394
0,4701,44,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,903769,0.8458455001497455
0,2776,45,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,906545,0.848443583408206
0,2502,46,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,909047,0.8507852276130577
0,3019,47,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,912066,0.8536107367475292
0,3319,48,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,915385,0.8567170185684336
0,4975,49,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,920360,0.8613731656184487
0,4370,50,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,924730,0.8654630877508236
0,2217,51,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,926947,0.8675379979035639
0,2087,52,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,929034,0.8694912398921832
0,2378,53,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,931412,0.8717168313866427
0,1897,54,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,933309,0.8734922506738545
0,2360,55,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,935669,0.8757009958071279
0,3487,56,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,939156,0.8789645103324348
0,2796,57,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,941952,0.881581311769991
0,1871,58,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,943823,0.8833323974243785
0,1527,59,一番くじ妖怪ウォッチスター登場ＵＳＡピョン,945350,0.8847615303983228
0,1563,0,一番くじ白猫プロジェクト,1563,0.005582701127255583
144936,22958,1,一番くじ白猫プロジェクト,24521,0.08758375837583758
134838,23946,2,一番くじ白猫プロジェクト,48467,0.17311373994542312
0,14175,3,一番くじ白猫プロジェクト,62642,0.22374380295172375
66,8277,4,一番くじ白猫プロジェクト,70919,0.2533074736045033
0,9255,5,一番くじ白猫プロジェクト,80174,0.28636435072078636
0,6488,6,一番くじ白猫プロジェクト,86662,0.30953809666680954
66,6578,7,一番くじ白猫プロジェクト,93240,0.33303330333033304
0,9119,8,一番くじ白猫プロジェクト,102359,0.3656044175846156
0,8324,9,一番くじ白猫プロジェクト,110683,0.3953359621676453
0,8486,10,一番くじ白猫プロジェクト,119169,0.42564613604217566
0,5157,11,一番くじ白猫プロジェクト,124326,0.4440658351549441
0,4692,12,一番くじ白猫プロジェクト,129018,0.4608246538939608
0,3976,13,一番くじ白猫プロジェクト,132994,0.475026074035975
0,3898,14,一番くじ白猫プロジェクト,136892,0.48894889488948895
0,4825,15,一番くじ白猫プロジェクト,141717,0.5061827611332562
0,5019,16,一番くじ白猫プロジェクト,146736,0.5241095538125241
0,3825,17,一番くじ白猫プロジェクト,150561,0.5377716343062878
66,2627,18,一番くじ白猫プロジェクト,153188,0.5471547154715471
0,2310,19,一番くじ白猫プロジェクト,155498,0.5554055405540554
0,2019,20,一番くじ白猫プロジェクト,157517,0.5626169759833126
0,2382,21,一番くじ白猫プロジェクト,159899,0.5711249696398212
0,3274,22,一番くじ白猫プロジェクト,163173,0.5828189961853328
0,2831,23,一番くじ白猫プロジェクト,166004,0.592930721643593
0,2428,24,一番くじ白猫プロジェクト,168432,0.6016030174446017
0,2317,25,一番くじ白猫プロジェクト,170749,0.6098788450273599
0,1793,26,一番くじ白猫プロジェクト,172542,0.6162830568771163
0,1730,27,一番くじ白猫プロジェクト,174272,0.6224622462246224
0,2037,28,一番くじ白猫プロジェクト,176309,0.6297379737973797
0,1985,29,一番くじ白猫プロジェクト,178294,0.6368279685111369
0,1685,30,一番くじ白猫プロジェクト,179979,0.6428464274998928
0,1515,31,一番くじ白猫プロジェクト,181494,0.6482576829111483
0,1449,32,一番くじ白猫プロジェクト,182943,0.6534332004629034
0,1419,33,一番くじ白猫プロジェクト,184362,0.6585015644421585
0,1162,34,一番くじ白猫プロジェクト,185524,0.6626519794836626
0,1487,35,一番くじ白猫プロジェクト,187011,0.667963224893918
0,1852,36,一番くじ白猫プロジェクト,188863,0.6745781721029246
0,1913,37,一番くじ白猫プロジェクト,190776,0.6814109982426814
